Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio
"""จำเป็นต้องทำ""","""It was necessary that I did it""",FALSE,Thai::~phrases,1442747087893,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_456 -It was necessary that I did it-.mp3],,,,,"Also: ""It's necessary that I do it""",456,,,[sound:SLAT1_456 -จำเป็นต้องทำ”.mp3],
"""ไม่อยากบอก กลัวคุณจะเสียใจ""","""I don't want to tell you""",FALSE,Thai::~phrases,1442747087894,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_457-1 -I don't want to tell you-.mp3],,,,,,457.1,,,[sound:SLAT1_457 -ไม่อยากบอก กลัวคุณจะเสียใจ”.mp3],
"""ทุกอย่างจะจบลงด้วยดี""","""It's all going to work out fine""",FALSE,Thai::~phrases,1442747087895,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_458 -It's all going to work out fine-.mp3],,,,,,458,,,[sound:SLAT1_458 -ทุกอย่างจะจบลงด้วยดี”.mp3],
"""เล่าให้ฟังหน่อย""","""Can you tell me about it?""",FALSE,Thai::~phrases,1442747087896,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_459 -Can you tell me about it--.mp3],,,,,,459,,,[sound:SLAT1_459 -เล่าให้ฟังหน่อย”.mp3],
"""จะไปไหนก็ไป""","""Go fly a kite""",FALSE,Thai::~phrases,1442747087897,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_460-1 -Go fly a kite-.mp3],,,,,,460.1,,,[sound:SLAT1_460 -จะไปไหนก็ไป”.mp3],
"""จะเอาเงินไปรักษาแม่""","""I will take the money to cure my mother""",FALSE,Thai::~phrases,1442747087898,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_461 -I will take the money to cure my mother-.mp3],,,,,,461,,,[sound:SLAT1_461 -จะเอาเงินไปรักษาแม่”.mp3],
"""ดูหมอ""","""To have one's fortune told""",FALSE,Thai::~phrases,1442747087899,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_462 -To have one's fortune told-.mp3],,,,,Don’t confuse with: “หมอดู” (Fortune teller),462,,,[sound:SLAT1_462 -ดูหมอ”.mp3],
"""ต้องหาวิธี""","""I have to find a way""",FALSE,Thai::~phrases,1442747087900,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_463 -I have to find a way-.mp3],,,,,,463,,,[sound:SLAT1_463 -ต้องหาวิธี”.mp3],
"""อย่าเผลอก็แล้วกัน""","""Watch your back""",FALSE,Thai::~phrases,1442747087901,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_464-1 -Watch your back-.mp3],,,,,,464.1,,,[sound:SLAT1_464 -อย่าเผลอก็แล้วกัน”.mp3],
"""ทำตามคำสั่ง""","""To follow the order""",FALSE,Thai::~phrases,1442747087902,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_465 -To follow the order-.mp3],,,,,Other usage: “ทำตามคำแนะนำ” “To follow the advice” or “ทำตามที่บอก” “To do as told”,465,,,[sound:SLAT1_465 -ทำตามคำสั่ง”.mp3],
"""อย่าให้ใครรู้""","""Don't let anyone know""",FALSE,Thai::~phrases,1442747087903,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_466 -Don't let anyone know-.mp3],,,,,,466,,,[sound:SLAT1_466 -อย่าให้ใครรู้”.mp3],
"""เอาแต่ใจตัวเอง""","""She only wants it her way""",FALSE,Thai::~phrases,1442747087904,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_467 -She only wants it her way-.mp3],,,,,"Literally: ""She only takes her own heart""",467,,,[sound:SLAT1_467 -เอาแต่ใจตัวเอง”.mp3],
"""แกล้งทำ""","""To pretend to do something""",FALSE,Thai::~phrases,1442747087905,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_468 -To pretend to do something-.mp3],,,,,,468,,,[sound:SLAT1_468 -แกล้งทำ”.mp3],
"""เขาเป็นปอดบวม""","""He has pneumonia""",FALSE,Thai::~phrases,1442747087906,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_469 -He has pneumonia-.mp3],,,,,,469,,,[sound:SLAT1_469 -เขาเป็นปอดบวม”.mp3],
"""อย่าให้มันเกินเลย""","""Don't go overboard""<br><br>​""Don't let it go too far"" or ""Don't let things get out of hand.""",FALSE,Thai::~phrases,1442747087907,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_470 -Don't go overboard-.mp3],,,,,,470,,,[sound:SLAT1_470 -อย่าให้มันเกินเลย”.mp3],
"""แน่ใจหรือว่าดี""","""Are you sure it's good?""",FALSE,Thai::~phrases,1442747087908,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_471 -Are you sure it's good--.mp3],,,,,,471,,,[sound:SLAT1_471 -แน่ใจหรือว่าดี”.mp3],
"""เบาๆด้วย""","""Keep it quiet""",FALSE,Thai::~phrases,1442747087909,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_472-1 -Keep it quiet-.mp3],,,,,,472.1,,,[sound:SLAT1_472 -เบาๆด้วย”.mp3],
"""คุณตบตาฉัน""","""You tricked me"" 2",FALSE,Thai::~phrases,1442747087910,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_473 -You tricked me-.mp3],,,,,"Literally: ""You slapped my eye""",473,,,[sound:SLAT1_473 -คุณตบตาฉัน”.mp3],
"""บรรยากาศเป็นใจ""","""The condition inspires it"" (sexual contact or act)",FALSE,Thai::~phrases,1442747087911,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_474 -The condition inspires it- (sexual contact or act).mp3],,,,,,474,,,[sound:SLAT1_474 -บรรยากาศเป็นใจ”.mp3],
"""บอกมาเดี๋ยวนี้นะ""","""Tell me now!""",FALSE,Thai::~phrases,1442747087912,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_475 -Tell me now!-.mp3],,,,,,475,,,[sound:SLAT1_475 -บอกมาเดี๋ยวนี้นะ”.mp3],
"""ท้องเสีย""","""To have diarrhea""",FALSE,Thai::~phrases,1442747087913,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_476 -To have diarrhea-.mp3],,,,,,476,,,[sound:SLAT1_476 -ท้องเสีย”.mp3],
"""ตัวใครตัวมัน""","""Every man for himself"" or ""To each their own.""<br><br>""To be on one's own""",FALSE,Thai::~phrases,1442747087914,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_477 -To be on one's own-.mp3],,,,,,477,,,[sound:SLAT1_477 -ตัวใครตัวมัน”.mp3],
"""ตอแหล""","""Liar!""",FALSE,Thai::~phrases,1442747087915,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_478 -Liar!-.mp3],,,,,,478,,,[sound:SLAT1_478 -ตอแหล”.mp3],
"""ท่าทางไม่ดี""","""It doesn't look good""",FALSE,Thai::~phrases,1442747087916,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_479 -It doesn't look good-.mp3],,,,,,479,,,[sound:SLAT1_479 -ท่าทางไม่ดี”.mp3],
"""คงไม่ใช่เรื่องสำคัญ""","""It shouldn't be that important""",FALSE,Thai::~phrases,1442747087917,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_480 -It shouldn't be that important-.mp3],,,,,,480,,,[sound:SLAT1_480 -คงไม่ใช่เรื่องสำคัญ”.mp3],
"""ท่าดี ทีเลว""","""Good look, bad performance""",FALSE,Thai::~phrases,1442747087918,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_481 -Good look, bad performance-.mp3]",,,,,,481,,,[sound:SLAT1_481 -ท่าดี ทีเลว”.mp3],
"""ต้องเปิดตำรา""","""I have to consult the book""",FALSE,Thai::~phrases,1442747087919,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_482 -I have to consult the book-.mp3],,,,,,482,,,[sound:SLAT1_482 -ต้องเปิดตำรา”.mp3],
"""เขาหน้าเหมือนคุณ""","""He looks like you""",FALSE,Thai::~phrases,1442747087920,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_483 -He looks like you-.mp3],,,,,,483,,,[sound:SLAT1_483 -เขาหน้าเหมือนคุณ”.mp3],
"""รอนานมั้ย""","""Have you waited long?""",FALSE,Thai::~phrases,1442747087921,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_484 -Have you waited long--.mp3],,,,,,484,,,[sound:SLAT1_484 -รอนานมั้ย”.mp3],
"""จะไม่ให้ใครรู้""","""I won't let anyone know""",FALSE,Thai::~phrases,1442747087922,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_485 -I won't let anyone know-.mp3],,,,,,485,,,[sound:SLAT1_485 -จะไม่ให้ใครรู้”.mp3],
"""ไปทำบุญที่วัด""","""I go to make merit at the temple""",FALSE,Thai::~phrases,1442747087923,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_486 -I go to make merit at the temple-.mp3],,,,,,486,,,[sound:SLAT1_486 -ไปทำบุญที่วัด”.mp3],
"""ถามอะไรหน่อยได้มั้ย""","""Can I ask you something?""",FALSE,Thai::~phrases,1442747087924,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_487 -Can I ask you something--.mp3],,,,,,487,,,[sound:SLAT1_487 -ถามอะไรหน่อยได้มั้ย”.mp3],
"""เปิดเผยความลับ""","""To tell a secret""",FALSE,Thai::~phrases,1442747087925,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_488 -To tell a secret-.mp3],,,,,,488,,,[sound:SLAT1_488 -เปิเเผยความลับ”.mp3],
"""ทำแล้วสบายใจ""","""I feel good after I do it""",FALSE,Thai::~phrases,1442747087926,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_489 -I feel good after I do it-.mp3],,,,,,489,,,[sound:SLAT1_489 -ทำแล้วสบายใจ”.mp3],
"""ไม่นึกเลย""","""I never thought so""",FALSE,Thai::~phrases,1442747087927,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_490 -I never thought so-.mp3],,,,,,490,,,[sound:SLAT1_490 -ไม่นึกเลย”.mp3],
"""พูดอีก ก็ถูกอีก""","""You say it again, you are right again""",FALSE,Thai::~phrases,1442747087928,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_491 -You say it again, you are right again-.mp3]",,,,,,491,,,[sound:SLAT1_491 -พูดอีก ก็ถูกอีก”.mp3],
"""ทะลึ่ง""","""That's impertinent""",FALSE,Thai::~phrases,1442747087929,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_492 -That's impertinent-.mp3],,,,,,492,,,[sound:SLAT1_492 -ทะลึ่ง”.mp3],
"""ลืมหมดแล้ว""","""I forgot everything""",FALSE,Thai::~phrases,1442747087930,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_493 -I forgot everything-.mp3],,,,,,493,,,[sound:SLAT1_493 -ลืมหมดแล้ว”.mp3],
"""รสนิยมสูง รายได้ต่ำ""","""High taste, low income""",FALSE,Thai::~phrases,1442747087931,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_494 -High taste, low income-.mp3]",,,,,,494,,,[sound:SLAT1_494 -รสนิยมสูง รายได้ต่ำ”.mp3],
"""ขอโทษที่มาสาย""","""I'm sorry I'm late""",FALSE,Thai::~phrases,1442747087932,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_495 -I'm sorry I'm late-.mp3],,,,,,495,,,[sound:SLAT1_495 -ขอโทษที่มาสาย”.mp3],
"""หนังเรื่องนี้มันมาก""","""This movie is really fun""",FALSE,Thai::~phrases,1442747087933,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_497 -This movie is really fun-.mp3],,,,,Other usage: “หนังเรื่องนี้ห่วยมาก” “This movie sucks”,497,,,[sound:SLAT1_497 -หนังเรื่องนี้มันมาก”.mp3],
"""มันไม่ยากอย่างที่คิด""","""It's not as difficult as you think""",FALSE,Thai::~phrases,1442747087934,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_498 -It's not as difficult as you think-.mp3],,,,,,498,,,[sound:SLAT1_498 -มันไม่ยากอย่างที่คิด”.mp3],
ฉัน / ผม,I (female/male),TRUE,Thai::vocab,1504119762090,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a1.mp3],,,,,,,,,,,,
เรา,we,TRUE,Thai::vocab,1504119762091,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a2.mp3],,,,,,"""row, row, row your boat... we row!""",,,,,,
คุณ,you,TRUE,Thai::vocab,1504119762092,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a3.mp3],,,,,,,,,,,,
เขา,he / she / they,TRUE,Thai::vocab,1504119762093,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a4.mp3],,,,,,,,,,,,
หมา,dog,TRUE,Thai::vocab,1504119762094,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t90a5.mp3],,,,,,,,,,,,
ไก่,chicken,TRUE,Thai::vocab,1504119762095,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a6.mp3],,,,,,,,,,,,
น้ำ,water,TRUE,Thai::vocab,1504119762096,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a7.mp3],,,,,,,,,,,,
ข้าว,rice,TRUE,Thai::vocab,1504119762097,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a8.mp3],,,,,,,,,,,,
ภาษาไทย,Thai language,TRUE,Thai::vocab,1504119762098,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a9.mp3],,,,,,,,,,,,
ภาษาอังกฤษ,English language,TRUE,Thai::vocab,1504119762099,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t90a10.mp3],,,,,,,,,,,,
ไป,[to] go; leave; depart<br><br>too much; excessively,TRUE,Thai::vocab,1504119762100,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a1.mp3],,,,,,,,,,,,
มา,to come,TRUE,Thai::vocab,1504119762101,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a2.mp3],,,,,,"""Ma, look who's coming""",,,,,,
กิน,to eat,TRUE,Thai::vocab,1504119762102,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a3.mp3],,,,,,,,,,,,
ดื่ม,to drink,TRUE,Thai::vocab,1504119762103,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t91a4.mp3],,,,,,,,,,,,
ชอบ,to like,TRUE,Thai::vocab,1504119762104,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a5.mp3],,,,,,,,,,,,
รัก,to love,TRUE,Thai::vocab,1504119762105,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a6.mp3],,,,,,,,,,,,
พูด,to speak,TRUE,Thai::vocab,1504119762106,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t91a7.mp3],,,,,,,,,,,,
บ้าน,house,TRUE,Thai::vocab,1504119762107,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a1.mp3],,,,,,,,,,,,
โรงแรม,hotel,TRUE,Thai::vocab,1504119762108,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a2.mp3],,,,,,,,,,,,
ร้านอาหาร,restaurant,TRUE,Thai::vocab,1504119762109,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a3.mp3],,,,,,,,,,,,
โรงพยาบาล,hospital,TRUE,Thai::vocab,1504119762110,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a4.mp3],,,,,,,,,,,,
โรงเรียน,school,TRUE,Thai::vocab,1504119762111,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a5.mp3],,,,,,,,,,,,
ห้อง,room,TRUE,Thai::vocab,1504119762112,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a6.mp3],,,,,,,,,,,,
ห้องน้ำ,bathroom,TRUE,Thai::vocab,1504119762113,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a7.mp3],,,,,,,,,,,,
ห้องนอน,bedroom,TRUE,Thai::vocab,1504119762114,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t100a8.mp3],,,,,,,,,,,,
ห้องครัว,kitchen,TRUE,Thai::vocab,1504119762115,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t100a9.mp3],,,,,,,,,,,,
ประตู,door,TRUE,Thai::vocab,1504119762116,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t100a10.mp3],,,,,,,,,,,,
หน้าต่าง,window,TRUE,Thai::vocab,1504119762117,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t100a11.mp3],,,,,,,,,,,,
ทำ,to do / to make,TRUE,Thai::vocab,1504119762118,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a1.mp3],,,,,,,,,,,,
ดู,to watch,TRUE,Thai::vocab,1504119762119,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a2.mp3],,,,,,,,,,,,
เปิด,[to] open; <br><br>turn on; <br><br>switch on,TRUE,Thai::vocab,1504119762120,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a3.mp3],,,,,,,,,,,,
ปิด,[to] close; switch off; turn off,TRUE,Thai::vocab,1504119762121,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t101a4.mp3],,,,,,,,,,,,
อ่าน,to read,TRUE,Thai::vocab,1504119762122,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t101a5.mp3],,,,,,,,,,,,
เขียน,to write,TRUE,Thai::vocab,1504119762123,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t101a6.mp3],,,,,,,,,,,,
เรียน,to study / to learn,TRUE,Thai::vocab,1504119762124,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a7.mp3],,,,,,,,,,,,
สอน,to teach,TRUE,Thai::vocab,1504119762125,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a8.mp3],,,,,,,,,,,,
เข้าใจ,to understand,TRUE,Thai::vocab,1504119762126,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a9.mp3],,,,,,,,,,,,
นอน,[to] sleep; lie down,TRUE,Thai::vocab,1504119762127,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t101a10.mp3],,,,,,,,,,,,
จะ,will (adverb for future tense),TRUE,Thai::vocab,1504119762128,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a1.mp3],,,,,,,,,,,,
(V) แล้ว,did / already (adverb for past tense),TRUE,Thai::vocab,1504119762129,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a2.mp3],,,,,,,,,,,,
นิดหน่อย,a little / a little bit (amount),TRUE,Thai::vocab,1504119762130,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a3.mp3],,,,,,,,,,,,
มาก,very /<br>a lot (amount),TRUE,Thai::vocab,1504119762131,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a4.mp3],,,,,,,,,,,,
เร็ว,quickly,TRUE,Thai::vocab,1504119762132,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a5.mp3],,,,,,,,,,,,
ช้า,slowly,TRUE,Thai::vocab,1504119762133,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t102a6.mp3],,,,,,,,,,,,
ด้วย,together / too / also,TRUE,Thai::vocab,1504119762134,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t102a7.mp3],,,,,,,,,,,,
ดี,good,TRUE,Thai::vocab,1504119762135,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a1.mp3],,,,,,,,,,,,
ไม่ดี,bad,TRUE,Thai::vocab,1504119762136,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a2.mp3],,,,,,,,,,,,
สวย,beautiful,TRUE,Thai::vocab,1504119762137,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a3.mp3],,,,,,,,,,,,
หล่อ,handsome,TRUE,Thai::vocab,1504119762138,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a4.mp3],,,,,,,,,,,,
อร่อย,delicious,TRUE,Thai::vocab,1504119762139,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a5.mp3],,,,,,,,,,,,
ถูก,cheap,TRUE,Thai::vocab,1504119762140,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t110a6.mp3],,,,,,,,,,,,
แพง,expensive,TRUE,Thai::vocab,1504119762141,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a7.mp3],,,,,,,,,,,,
ง่าย,easy,TRUE,Thai::vocab,1504119762142,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a8.mp3],,,,,,,,,,,,
ยาก,difficult,TRUE,Thai::vocab,1504119762143,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t110a9.mp3],,,,,,,,,,,,
หิว,hungry,TRUE,Thai::vocab,1504119762144,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a10.mp3],,,,,,,,,,,,
อิ่ม,full (of food),TRUE,Thai::vocab,1504119762145,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a11.mp3],,,,,,,,,,,,
ใหม่,new,TRUE,Thai::vocab,1504119762146,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t110a12.mp3],,,,,,,,,,,,
แกงไตปลา,Fish entrail curry,FALSE,Thai::~~food::dishes,1647718966532,Thai Food,Thai::dish::South-region Thai::dish::wikipedia,,"A thick, spicy vegetable curry made with turmeric, a sauce made from fish innards (tai pla), and shrimp paste, containing roasted fish, bamboo shoots, and eggplant.",,"<img src=""220px-Kaeng_tai_pla.JPG"">",,,,,,,South,,[sound:hypertts-a2066bbc8a41ca1676af7d29ae6ce5f3337944a363a5a93e7d63cf53.mp3]
แกงเทโพ,Royal curry with Chinese water spinach ,FALSE,Thai::~~food::dishes,1647718966534,Thai Food,Thai::dish::Central-region Thai::dish::wikipedia,,"One of the dishes mentioned in the poem of King Rama II on Thai dishes, it is a central Thai curry originally made with the fatty belly part of the Pangasius Larnaudii (thae pho; shark catfish) but now more often belly pork is used as is the case with the version shown in the photo. The other main ingredient in this curry is phak bung Chin (Chinese water spinach).",,<img src='220px-Kaeng_thae_pho.jpg'>,,,,,,,Central,,[sound:hypertts-f0ded243b16ccf38343f3fdf7fb40baaea118c31336156803b52e0d7.mp3]
แกงตูน,,FALSE,Thai::~~food::dishes,1647718966536,Thai Food,leech Thai::dish::wikipedia,,A northern Thai curry made with the stalks of the Colocasia gigantea and catfish. Colocasia gigantea is called tun (Thai: ตูน) in the northern Thai language and khun (Thai: คูน) in standard Thai.,,<img src='220px-Kaeng_tun.jpg'>,,,,,,,,,[sound:hypertts-ed579115d428eec9b707d45a8932863679607e09c0a6c2d01e15604f.mp3]
แกงยอดมะพร้าวอ่อนใส่ไก่,Coconut trunk heart curry with chicken ,FALSE,Thai::~~food::dishes,1647718966538,Thai Food,Thai::dish::North-region Thai::dish::wikipedia,,"A northern Thai curry made with ""coconut heart"" and chicken. The taste of ""coconut heart"" is similar to bamboo shoots but much sweeter.",,<img src='220px-Kaeng_yot_maphrao_sai_kai.JPG'>,,,,,,,North,,[sound:hypertts-3496c2fb16945ffbbc566ea429fc3a33b1b9b8e5b6964177c7959fec.mp3]
แกงหยวก,Banana trunk core curry ,FALSE,Thai::~~food::dishes,1647718966540,Thai Food,Thai::dish::North-region Thai::dish::wikipedia,,A northern Thai curry made with the tender core of the trunk of the banana plant.,,<img src='220px-Kaeng_yuak.JPG'>,,,,,,,North,,[sound:hypertts-e751c0ca460853d8884c5dd5196f2bf9ce47c29765ed2b1d060b560c.mp3]
คั่วกลิ้ง,,FALSE,Thai::~~food::dishes,1647718966542,Thai Food,leech Thai::dish::South-region Thai::dish::wikipedia,,"A very spicy, dry fried curry made with chopped meat (usually beef, chicken, pork, or lamb) served with a large amount of shredded fresh kaffir lime leaves.",,<img src='220px-Khua_kling.JPG'>,,,,,,,South,,[sound:hypertts-d54a4853246d2962769c5a7c263224012dfd732f70b36c4d80f87caf.mp3]
คั่วกระดูกหมู,,FALSE,Thai::~~food::dishes,1647718966544,Thai Food,Thai::dish::South-region Thai::dish::wikipedia,,"A very spicy and, for Thai standards, ""dry"" curry with pork ribs and it is a Southern Thai speciality.",,"<img src=""220px-Khua_kraduk.JPG"">",,,,,,,South,,[sound:hypertts-68fdf0affd0744558ab7ac4c2403532c70f57a10bf3d569f7c5db207.mp3]
