Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio,rank
กระเป๋า,suitcase/purse,TRUE,Thai::vocab,1684569127105,Basic (+Audio),Thai::my-vocab,[sound:hypertts-b4465044784a39afbc78cb05e74be088443f51b758fc6cfb163ac8d6.mp3],,,,,,,,,,,,,
"""ไปเดี๋ยวนี้เลย""",I'm going right now ,FALSE,Thai::~phrases,1684571864735,Basic (+Audio) & reversed,leech ~Essential-Thai,[sound:imgoingrightnow.mp3],,,,,,,,,,,,,
รถทัวร์,air-conditioned bus,TRUE,Thai::vocab,1684572005663,Basic (+Audio),Thai::my-vocab,[sound:hypertts-ac99df291b1e2d628163c587ba3f77b2ed9c6bcaf1053bf1c6c2b410.mp3],,,,,,,,,,,,,
แท็กซี่,taxi,TRUE,Thai::vocab,1684572113490,Basic (+Audio),Thai::my-vocab,[sound:hypertts-b10fd26022bda61cde140d0d856d16c3533a455c316e8cfa2d27b005.mp3],,,,,,,,,,,,,
เกรงใจ,"<div>[to] be afraid of offending (someone)</div><div><br></div><div>A super Thai concept — feeling reluctant to inconvenience someone, even if it means not asking for help when you need it. 🙏</div>",TRUE,Thai::vocab,1684694169564,Basic (+Audio),Thai::my-vocab,[sound:hypertts-04bf5eba5f51440052a2e4008a419abac85ff3d77bcf7ebe955505db.mp3],,,,,,,,,,,,,
ดึก,adj. late (at night)<br><br>adv. late at night; late (at night),TRUE,Thai::vocab,1684900640441,Basic (+Audio),leech Thai::my-vocab,[sound:hypertts-a606d6f504a0ccc24629f9e02c3d9f32370880ce71e63cbb75044d45.mp3],,,,,,,,,,,,,
ใบบัวบก,Indian pennywort (Centella asiatica) ,FALSE,Thai::~~food::ingredients,1684951240856,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,Usually made into iced drink.,,"<img src=""Bai bua bok.jpg"">",,,,,,,,,[sound:hypertts-997e6dbebf015135227ce254c98f5d16d6d886f1e0ea9002b3e6b921.mp3],
ใบเตย,Pandan or screwpine leaves,FALSE,Thai::~~food::ingredients,1684951240858,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"This sweet smelling leaf is used for flavouring different sweet snacks/desserts. It is also used in the well known dish Kai ho bai toei, deep fried chicken wrapped in pandanus leaves, as well as to stuff the belly of barbecued fish",,<img src='Bai toei.jpg'>,,,,,,,,,[sound:hypertts-683bf7946b416e480df93c52d74b2395a1e9706e3f17ca2cc5ddb964.mp3],
ใบย่านาง,Tiliacora triandra,FALSE,Thai::~~food::ingredients,1684951240860,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Leaves used in the preparation of kaeng no mai som (Thai: แกงหน่อไม้ส้ม), sometimes called kaeng lao (Thai: แกงลาว).",,<img src='Bai yanang.jpg'>,,,,,,,,,[sound:hypertts-12ceb2b71beb4e9c3e4de27f40b1502901ca217e256edd9eee441d02.mp3],
กุยช่าย,Chinese chives (Allium tuberosum),FALSE,Thai::~~food::ingredients,1684951240862,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,Closer in flavour to garlic than onions. Used to season cooking and is used in stir fries such as pad Thai. Comes in green and yellow varieties.,,<img src='Kuichai.jpg'>,,,,,,,,,[sound:hypertts-b7ad6bbf34feda30144f7a9dd33f91555c93688d9ac1491f26465064.mp3],
โหระพา,Thai sweet basil,FALSE,Thai::~~food::ingredients,1684951240864,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,A variety of the sweet basil with a taste of anise. It is used in different curries such as red and green curry and often also served separately.,,<img src='Horapha.jpg'>,,,,,,,,,[sound:hypertts-63f60763f7f6bac6d6c8313d353187a9768c5093e861ec8634bb1d61.mp3],
ข่า,Galangal,FALSE,Thai::~~food::ingredients,1684951240866,Thai Food,leech Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,The perfume-like scent and flavour of the galangal root is characteristic for many Thai curries and spicy soups.,,<img src='Kha.jpg'>,,,,,,,,,[sound:hypertts-563963aa469ef493567236d280aa184786ba63bedf13649a63097d29.mp3],
ขมิ้น,Turmeric,FALSE,Thai::~~food::ingredients,1684951240868,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,This yellow coloured root is often used in dishes of Muslim/Southern Thai origin and in Northern Thailand for Northern style curries.,,<img src='Khamin.jpg'>,,,,,,,,,[sound:hypertts-248f9fa130cadeb44548cbe6067373728b7ac61ff78956fff357d232.mp3],
ขิง,Ginger,FALSE,Thai::~~food::ingredients,1684951240870,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Either served raw (shredded or diced) with dishes such as miang kham and khanom chin sao nam, in certain chilli dips, or in stir fried dishes of Chinese origin.",,<img src='Khing.jpg'>,,,,,,,,,[sound:hypertts-0c49f34d33f82fb8b208d439d39208cad08cef2c3de8d41194372d92.mp3],
กระชาย,Fingerroot,FALSE,Thai::~~food::ingredients,1684951240872,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,This root has a slightly medicinal flavour and is used in certain fish dishes and curries.,,"<img src=""Krachai.jpg"">",,,,,,,,,[sound:hypertts-74a5fdc0a7df6af437d2456db90b135f70fd7f42fcdb6d393f4e0c31.mp3],
กะเพรา,Holy basil,FALSE,Thai::~~food::ingredients,1684951240874,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Holy basil has a distinctive scent of clove and reddish tipped leaves. It is used, for instance, in the well-known kraphao mu (minced pork fried with basil).",,"<img src=""Kaphrao.jpg"">",,,,,,,,,[sound:hypertts-54dd894ad81773b6a8a2d7d67b6c1956784e48dce1cdd8a9c466c26f.mp3],
กระเทียม,Garlic,FALSE,Thai::~~food::ingredients,1684951240876,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Besides being used cooked or fried, garlic is used raw in many dips and salad dressings. It is also served raw on the side with several Thai dishes such as khao kha mu (stewed pork served on rice) or as one of the ingredients for dishes such as Miang kham.",,<img src='Krathiam.jpg'>,,,,,,,,,[sound:hypertts-437699b45fed6223071d3232f4992cdb554f10d00f693d70ee6679c1.mp3],
แมงลัก,Lemon basil,FALSE,Thai::~~food::ingredients,1684951240878,Thai Food,leech Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,The leaves are used in certain curries. It is also indispensable with khanom chin namya. The seeds resemble frog's eggs when soaked in water and are used in sweet desserts.,,<img src='Maenglak.jpg'>,,,,,,,,,[sound:hypertts-1e8814dc89c40b5dbfd01fe8445c629586795bead29cb0430ec9c849.mp3],
ผักชี,Coriander / cilantro leaves,FALSE,Thai::~~food::ingredients,1684951240880,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,The leaves are seen often as a garnish with many Thai dishes. It is indispensable for tom yam soup.,,<img src='Phak chi.jpg'>,,,,,,,,,[sound:hypertts-c6acadfd4bfc536ddd617313c3a64bf1f0ae15187c2a8f0825b6bb0c.mp3],
ผักชีฝรั่ง,Culantro,FALSE,Thai::~~food::ingredients,1684951240882,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"A herb often seen in spicy soups and Northern curries. It literally means ""European coriander"", perhaps because it was brought from the Caribbean to Thailand by Europeans.",,<img src='Phak chi farang.jpg'>,,,,,,,,,[sound:hypertts-8e22a2a837815c52f9236dd022439b33541ab6b212f19971a7e5c3d7.mp3],
ผักชีลาว,Dill,FALSE,Thai::~~food::ingredients,1684951240884,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Fresh dill is used mainly in certain soups and in curries from north-eastern Thailand which do not contain coconut milk. It literally means ""coriander from Laos"" in Thai.",,<img src='Phak chi lao.jpg'>,,,,,,,,,[sound:hypertts-818b2ab613e88449459519373a4b51993396afaee50c2e62f1b59c7a.mp3],
ผักไผ่,Vietnamese coriander,FALSE,Thai::~~food::ingredients,1684951240886,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"The Persicaria odorata is used sparingly in Thai cuisine. It is indispensable with lap lu, a Northern Thai dish of raw minced pork, beef or buffalo, and blood, with spices, herbs and leaves.",,"<img src=""Phak phai.jpg"">",,,,,,,,,[sound:hypertts-7ee40e0135fd74030fb9c8ee692c9ca8faef0ec72b3b8062b138eba2.mp3],
พริกชี้ฟ้า,Chilli spur pepper,FALSE,Thai::~~food::ingredients,1684951240888,Thai Food,leech Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Capsicum annuum L. var. acuminatum Fingerh. is a medium-sized chilli and less spicy than the phrik khi nu, it is often added to stir fried dishes and curries as a kind of ""vegetable"". Either red, yellow, or green in colour.",,<img src='Phrik chi fa.jpg'>,,,,,,,,,[sound:hypertts-443b0eeacfeb197ca907d6807774edb1207baacd295cb0124510c676.mp3],
พริกขี้หนู,Bird's eye chilli,FALSE,Thai::~~food::ingredients,1684951240890,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"This small chilli is one of the spiciest and used extensively in Thai cooking. The Thai name literally translates to ""mouse-dropping chilli""",,<img src='Phrik khi nu.jpg'>,,,,,,,,,[sound:hypertts-cff3336d15141651363a53edc2d339844890f3a2a0ec26b9e8ed6195.mp3],
พริกขี้หนูสวน,Garden mouse dropping chilli,FALSE,Thai::~~food::ingredients,1684951240892,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,This variety of the phrik khi nu is even smaller and even more spicy.,,<img src='Phrik khi nu suan.jpg'>,,,,,,,,,[sound:hypertts-50edff1e7dd2d3f68a4c4644494d808d0f8ec39e0926723da37702d0.mp3],
พริกไทยอ่อน,Fresh peppercorns,FALSE,Thai::~~food::ingredients,1684951240894,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,Thai cuisine often uses fresh (green) peppercorns in stir fried dishes and in certain curries such as kaeng pa (so-called jungle curry).,,<img src='Phrik thai on.jpg'>,,,,,,,,,[sound:hypertts-5e3347a29c21e241d4d9cd0675a3498fedf918728842e8f73d2cfdeb.mp3],
พริกหยวก; พริกหวาน,Wax pepper; sweet pepper; bell pepper,FALSE,Thai::~~food::ingredients,1684951240896,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Very large, mild tasting pale-green peppers which can be found in certain stir fried dishes or deep fried stuffed with, for instance, pork.",,<img src='Phrik yuak; phrik wan.jpg'>,,,,,,,,,[sound:hypertts-c369e5437722b4396fb00cd7135fca57137b0dfa77c3bdefb61878b1.mp3],
รากผักชี,Coriander / cilantro root,FALSE,Thai::~~food::ingredients,1684951240898,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,The roots of the coriandrum sativum are often used in curry pastes and certain soups such as tom yam kung.,,<img src='Rak phak chi.jpg'>,,,,,,,,,[sound:hypertts-9d7dd47045f30b7b2716b0274029f02ed493d38af8b34937ff0eddf5.mp3],
สะระแหน่,Spearmint,FALSE,Thai::~~food::ingredients,1684951240900,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,Used in many Thai salads and sometimes as a way to suppress the 'muddy' taste of certain fish when steamed.,,<img src='Saranae.jpg'>,,,,,,,,,[sound:hypertts-391f74fa072a19661284ea31edcd246fba036b118aa4fd8a02a16831.mp3],
ตะไคร้,Lemon grass,FALSE,Thai::~~food::ingredients,1684951240902,Thai Food,Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,"Used extensively in many Thai dishes such as curries, spicy soups and salads.",,<img src='Takhrai.jpg'>,,,,,,,,,[sound:hypertts-4d0feae4e745b52bcaea93bd60f2001077c6f5fbc7802df96df97b3e.mp3],
มะกรูด,"Makrut lime, kaffir lime, Thai lime",FALSE,Thai::~~food::ingredients,1684951240904,Thai Food,leech Thai::ingredient Thai::ingredient::fresh-herbs-and-spices,,Citrus hystrix. The leaves in particular are widely used.,,"<img alt=""มะกรูด พืชสมุนไพรไทยคุณประโยชน์หลากหลาย"" src=""paste-33397708095beb350480cfaffb16db877e75afb7.jpg"">",,,,,,,,,[sound:hypertts-49f0893a1d6bcff2a8d7587028141fe392148c9545fc70462b75e672.mp3],
ดีปลี,Long pepper,FALSE,Thai::~~food::ingredients,1684951240906,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,The dried spice is used in many northern Thai dishes for its heat and flavour. It is most famously used in northern Thai lap.,,<img src='Dipli.jpg'>,,,,,,,,,[sound:hypertts-514359c86e873f53519e293d2ef1373d1316890b8083b064b3b2e3be.mp3],
"ดอกงิ้ว, ดอกเงี้ยว",Cotton tree flowers (Bombax ceiba),FALSE,Thai::~~food::ingredients,1684951240908,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"The dried flowers of the Bombax ceiba tree, they are used in northern Thai dishes such as nam ngiao.",,"<img src=""Dok ngio, dok ngiao.jpg"">",,,,,,,,,[sound:hypertts-185380e19745bae0a0287d817dba1d6f2b05c824d701485681878a07.mp3],
กานพลู,Cloves,FALSE,Thai::~~food::ingredients,1684951240910,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Used in certain meat dishes, most notably in matsaman curry.",,"<img src=""Kanphlu.jpg"">",,,,,,,,,[sound:hypertts-43c2223cd65a966849ee96f7544a5eeea01f4d0f9e5978c7f7511c0a.mp3],
ลูกจันทน์เทศ,Nutmeg nut,FALSE,Thai::~~food::ingredients,1684951240912,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Used in certain Indian style curries, most notably in matsaman curry.",,<img src='Luk chan thet.jpg'>,,,,,,,,,[sound:hypertts-9792e19c1b673f75a71754d6702109ddaf8acec8a977bfccce2ce1e1.mp3],
มะแขว่น,Zanthoxylum limonella,FALSE,Thai::~~food::ingredients,1684951240914,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"A type of prickly ash, and related to the Sichuan pepper, these seeds are used most often in northern Thai cuisine for their spicy, hot taste.[1]",,"<img src=""Makhwaen.jpg"">",,,,,,,,,[sound:hypertts-04c47319f122d118111b8e86d29969133e980a3fd425d01e9f3a4837.mp3],
งา,Sesame seed,FALSE,Thai::~~food::ingredients,1684951240916,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,The oil from the sesame seed is not really used in Thai cuisine (unlike in Chinese cuisine). The seeds (black and white sesame) are mainly used whole in certain deep fried desserts such as thong muan (Thai: ทองม้วน).,,"<img src=""Nga.jpg"">",,,,,,,,,[sound:hypertts-8debf218a83d71bbcc953575bdda800cbc04f950612894de1428ebe3.mp3],
อบเชย,Cinnamon (Cassia),FALSE,Thai::~~food::ingredients,1684951240918,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Used in certain meat dishes, most notably in matsaman curry.",,"<img src=""Opchoei.jpg"">",,,,,,,,,[sound:hypertts-4c1c835248a0a5f847f9c39ff0e1610139f8b97b12c52462b1c6374a.mp3],
ผงกะหรี่,Curry powder,FALSE,Thai::~~food::ingredients,1684951240920,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Thai curries are nearly always made with fresh pastes. Curry powder is only used when making certain Indian influenced curries, as well as in stir-fried dishes (often in combination with scrambled eggs) called phat phong kari.",,"<img src='Phong kari.jpg'><img src=""img5488827992171773607.jpg"">",,,,,,,,,[sound:hypertts-734b5a69ed84c7bba4a21689fd1cd8f147a8a236aced9d3b84b8f7e7.mp3],
ผงพะโล้,Five-spice powder,FALSE,Thai::~~food::ingredients,1684951240922,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"The Chinese five-spice powder is used mainly in Thai-Chinese dishes such as mu phalo (pork stewed in soy sauce, Thai: หมูพะโล้)",,"<img src=""img4367998358246634052.jpg"">",,,,,,,,,[sound:hypertts-16b1bb5da494c1fd100291581ed1b1d786dd08738574536ca18bbcef.mp3],
พริกแห้ง,Dried chillies,FALSE,Thai::~~food::ingredients,1684951240924,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Dried chillies can be used in many ways in Thai cuisine: either ground into chilli flakes and used as a condiment, as an ingredient for Thai curry pastes, in chilli pastes and dips, or deep-fried and served whole with certain dishes.",,<img src='Phrik haeng.jpg'>,,,,,,,,,[sound:hypertts-b04e1be27dce91ffbdb843412aba05f0d45d9ca680cf1a3770e18076.mp3],
พริกลาบ,Northern laap spice mix,FALSE,Thai::~~food::ingredients,1684951240926,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"An elaborate mix of dried spices used in lap Lanna, a category of minced meat salads from Northern Thailand. Some of the ingredients used in this spice mix are: coriander seed, nutmeg, cloves, cinnamon, star anise, prickly ash and long pepper.[2]",,<img src='Phrik lap.jpg'>,,,,,,,,,[sound:hypertts-d22580a4b58f97c2659642674e8673018583c89db12257471e0aaf93.mp3],
พริกป่น,Crushed dried chillies,FALSE,Thai::~~food::ingredients,1684951240928,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,"Crushed dried chillies, used extensively in Thai cuisine, for instance in lap, and for making several types of nam chim and nam phrik (dipping sauces and chilli pastes). Also served as one of the standard accompaniments to noodles soups.",,<img src='Phrik pon.jpg'>,,,,,,,,,[sound:hypertts-e9d6b3f8c269f62a65c54f3877153b216e0961fd51c13e3787c6f832.mp3],
พริกไทยดำ,Black pepper,FALSE,Thai::~~food::ingredients,1684951240930,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,,,<img src='Phrik thai dam.jpg'>,,,,,,,,,[sound:hypertts-53a6f9589d4738b4e6ed359b1ad0e008e0503ee32a8c54ed8035cb9d.mp3],
พริกไทย (พริกไทยขาว),Black pepper / White pepper,FALSE,Thai::~~food::ingredients,1684951240932,Thai Food,Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,,,<img src='Phrik thai (phrik thai khao).jpg'>,,,,,,,,,[sound:hypertts-26f12f5ff0768ed8cdf0f232e7410cd74d617cd9dd479aa4846cfdea.mp3],
เทียนข้าวเปลือก,Fennel seeds,FALSE,Thai::~~food::ingredients,1684951240934,Thai Food,leech Thai::ingredient Thai::ingredient::dried-herbs-and-spices,,Most often used as one of the spices in northern Thai phrik larb/lap.,,"<img src=""Thian khao plueak.jpg"">",,,,,,,,,[sound:hypertts-ac2fdb83ae74d68205f4c72146ddf69239e9c60bf44afbb21e518892.mp3],
กะปิ,Thai shrimp paste,FALSE,Thai::~~food::ingredients,1684951240936,Thai Food,Thai::ingredient Thai::ingredient::pastes-souces-and-condiments,,"Fermented ground shrimp and salt. It has a pungent aroma. It is used in red curry paste, in the famous chili paste called nam phrik kapi.",,"<img src=""Kapi.jpg"">",,,,,,,,,[sound:hypertts-7e33ba8996547764d5eeb5ff9370624b6af79c74076f051a98f5eb1e.mp3],
เครื่องแกง,Thai curry paste,FALSE,Thai::~~food::ingredients,1684951240938,Thai Food,Thai::ingredient Thai::ingredient::pastes-souces-and-condiments,,"Literally meaning ""curry ingredients"", Thai curry paste can be made fresh at home or bought freshly made at markets in Thailand or pre-packaged for export markets. Most khrueang kaeng will be a ground mixture of fresh or dried chillies, various spices and herbs, and other ingredients such as shrimp paste. Instead of khrueang kaeng, curry pastes can also be called nam phrik in Thailand, although this usually refers to chilli pastes which are eaten as part of a meal.",,<img src='Khrueang kaeng.jpg'>,,,,,,,,,[sound:hypertts-1eef73467c8ef8376ad07bd6770a920f8136b9cc2281780df54667fd.mp3],
ปลาร้า,Salt fermented fish sauce,FALSE,Thai::~~food::ingredients,1684951240940,Thai Food,Thai::ingredient Thai::ingredient::pastes-souces-and-condiments,,"Also a sauce made from fermented fish. It is more pungent than nam pla, and, in contrast to nam pla which is a clear liquid, pla ra is opaque and still contains pieces of fish. Also called pla daek.",,<img src='Pla ra.jpg'>,,,,,,,,,[sound:hypertts-ec96c4fdf83ec85065d633128f98a7e0d2672733e242dd30600d3e86.mp3],
เต้าเจี้ยว,Yellow soybean paste,FALSE,Thai::~~food::ingredients,1684951240942,Thai Food,Thai::ingredient Thai::ingredient::pastes-souces-and-condiments,,"Yellow soybean paste has a sweet-and-salty taste which is more ""earthy"" than that of soya sauce. It is used in the dish Phak bung fai daeng (stir-fried water spinach.[3]",,<img src='Taochiao.jpg'>,,,,,,,,,[sound:hypertts-d61681774ea448b324752c63e96a69d8c16bd1b46981d880ee3524be.mp3],
